session_id,user_id,timestamp,channel,device,session_duration,page_views
SES_004561,USER_001068,2025-10-23 00:22:22,Direct,Mobile,37,5
SES_004562,USER_000085,2025-10-12 07:42:22,Direct,Desktop,193,17
SES_004563,USER_000415,2025-10-25 15:03:22,Organic Search,Mobile,8,8
SES_004564,USER_000512,2025-12-14 18:21:22,Social Media,Desktop,135,10
SES_004565,USER_001881,2025-11-12 08:09:22,Organic Search,Tablet,2,20
SES_004566,USER_000065,2025-10-14 13:32:22,Direct,Tablet,31,3
SES_004567,USER_001604,2025-12-02 19:17:22,Referral,Mobile,124,15
SES_004568,USER_000714,2025-11-18 01:33:22,Social Media,Mobile,85,12
SES_004569,USER_001651,2025-10-27 21:57:22,Paid Search,Tablet,21,11
SES_004570,USER_000782,2025-12-17 19:30:22,Referral,Desktop,417,5
SES_004571,USER_000394,2025-12-07 17:54:22,Paid Search,Desktop,138,5
SES_004572,USER_000638,2025-12-16 18:30:22,Organic Search,Tablet,246,3
SES_004573,USER_000886,2025-12-12 03:38:22,Organic Search,Desktop,85,1
SES_004574,USER_001529,2025-10-07 00:18:22,Social Media,Mobile,180,4
SES_004575,USER_000502,2025-10-27 21:10:22,Email,Mobile,575,18
SES_004576,USER_000110,2025-10-22 08:26:22,Direct,Desktop,34,10
SES_004577,USER_001517,2025-11-14 05:38:22,Paid Search,Tablet,6,8
SES_004578,USER_001100,2025-11-05 03:57:22,Email,Desktop,84,6
SES_004579,USER_001701,2025-10-23 04:07:22,Organic Search,Tablet,160,10
SES_004580,USER_000566,2025-12-05 22:23:22,Referral,Tablet,12,19
SES_004581,USER_000013,2025-10-30 00:00:22,Social Media,Mobile,28,19
SES_004582,USER_000770,2025-09-22 19:22:22,Paid Search,Desktop,689,17
SES_004583,USER_001561,2025-11-22 04:41:22,Email,Desktop,125,16
SES_004584,USER_001923,2025-11-21 07:01:22,Organic Search,Tablet,64,15
SES_004585,USER_001851,2025-09-25 11:17:22,Paid Search,Desktop,255,11
SES_004586,USER_000946,2025-09-25 10:26:22,Referral,Tablet,66,3
SES_004587,USER_001379,2025-11-20 09:20:22,Email,Tablet,342,2
SES_004588,USER_000262,2025-10-20 14:44:22,Referral,Tablet,120,20
SES_004589,USER_000708,2025-12-16 10:23:22,Social Media,Mobile,333,16
SES_004590,USER_001546,2025-10-26 07:29:22,Referral,Desktop,366,18
SES_004591,USER_001859,2025-11-10 03:01:22,Social Media,Mobile,205,14
SES_004592,USER_000748,2025-11-09 04:17:22,Social Media,Mobile,20,11
SES_004593,USER_001159,2025-11-12 08:44:22,Email,Tablet,399,2
SES_004594,USER_001808,2025-10-20 01:17:22,Email,Tablet,2,19
SES_004595,USER_000685,2025-11-05 21:25:22,Organic Search,Desktop,44,19
SES_004596,USER_001244,2025-11-11 17:29:22,Social Media,Tablet,28,13
SES_004597,USER_001732,2025-11-09 13:55:22,Paid Search,Mobile,420,15
SES_004598,USER_001170,2025-10-29 05:11:22,Email,Tablet,65,16
SES_004599,USER_000120,2025-11-23 07:56:22,Referral,Tablet,99,8
SES_004600,USER_000370,2025-11-02 16:49:22,Social Media,Mobile,152,6
SES_004601,USER_000989,2025-11-03 06:04:22,Social Media,Desktop,510,5
SES_004602,USER_001543,2025-10-25 23:55:22,Organic Search,Mobile,41,4
SES_004603,USER_000744,2025-12-05 13:54:22,Email,Tablet,189,17
SES_004604,USER_000847,2025-12-13 22:32:22,Organic Search,Desktop,34,1
SES_004605,USER_001271,2025-10-13 22:44:22,Referral,Mobile,109,13
SES_004606,USER_001717,2025-10-26 17:07:22,Social Media,Desktop,289,1
SES_004607,USER_000632,2025-12-18 12:31:22,Paid Search,Desktop,44,5
SES_004608,USER_000261,2025-11-25 17:03:22,Referral,Desktop,248,11
SES_004609,USER_000027,2025-12-16 10:32:22,Email,Tablet,130,5
SES_004610,USER_000675,2025-10-21 04:18:22,Email,Tablet,218,19
SES_004611,USER_001455,2025-11-23 08:44:22,Referral,Mobile,40,3
SES_004612,USER_000062,2025-10-02 14:59:22,Direct,Mobile,119,20
SES_004613,USER_000623,2025-10-16 07:43:22,Email,Tablet,229,20
SES_004614,USER_000689,2025-11-19 16:50:22,Paid Search,Mobile,156,9
SES_004615,USER_000570,2025-09-20 17:30:22,Email,Tablet,34,20
SES_004616,USER_001352,2025-09-22 18:49:22,Social Media,Desktop,197,4
SES_004617,USER_000850,2025-10-14 16:03:22,Social Media,Tablet,107,11
SES_004618,USER_000825,2025-11-15 14:55:22,Organic Search,Tablet,51,12
SES_004619,USER_001740,2025-11-23 01:53:22,Organic Search,Mobile,72,10
SES_004620,USER_001959,2025-12-07 21:08:22,Organic Search,Desktop,289,20
SES_004621,USER_000567,2025-11-22 18:50:22,Paid Search,Tablet,13,4
SES_004622,USER_000837,2025-12-04 01:46:22,Social Media,Desktop,91,3
SES_004623,USER_000223,2025-11-04 01:44:22,Paid Search,Desktop,574,13
SES_004624,USER_001153,2025-12-01 07:38:22,Referral,Tablet,303,5
SES_004625,USER_000939,2025-10-29 05:12:22,Social Media,Tablet,303,11
SES_004626,USER_000703,2025-11-20 01:13:22,Referral,Tablet,138,14
SES_004627,USER_001218,2025-12-08 21:19:22,Organic Search,Tablet,342,12
SES_004628,USER_001965,2025-11-03 10:43:22,Direct,Desktop,149,12
SES_004629,USER_000063,2025-12-03 17:42:22,Organic Search,Mobile,16,15
SES_004630,USER_001010,2025-11-11 23:24:22,Social Media,Mobile,6,17
SES_004631,USER_001898,2025-11-26 13:17:22,Organic Search,Desktop,418,8
SES_004632,USER_001266,2025-12-10 09:31:22,Direct,Desktop,30,19
SES_004633,USER_000458,2025-11-13 00:12:22,Paid Search,Desktop,40,15
SES_004634,USER_001187,2025-10-26 19:50:22,Email,Mobile,0,4
SES_004635,USER_001207,2025-12-09 09:18:22,Referral,Mobile,294,7
SES_004636,USER_000156,2025-11-11 02:48:22,Social Media,Mobile,40,8
SES_004637,USER_001832,2025-11-08 20:04:22,Direct,Mobile,56,14
SES_004638,USER_001983,2025-11-29 07:52:22,Paid Search,Desktop,253,17
SES_004639,USER_001641,2025-11-23 00:52:22,Paid Search,Desktop,26,19
SES_004640,USER_001406,2025-10-12 01:11:22,Paid Search,Mobile,270,2
SES_004641,USER_000251,2025-09-24 05:38:22,Social Media,Desktop,272,13
SES_004642,USER_001376,2025-10-30 07:08:22,Referral,Desktop,13,19
SES_004643,USER_001292,2025-09-26 12:46:22,Direct,Mobile,89,8
SES_004644,USER_001136,2025-10-29 10:49:22,Email,Desktop,308,2
SES_004645,USER_001073,2025-12-05 19:24:22,Direct,Tablet,85,3
SES_004646,USER_001306,2025-10-17 15:24:22,Organic Search,Desktop,485,18
SES_004647,USER_001344,2025-10-22 08:08:22,Social Media,Desktop,16,19
SES_004648,USER_001356,2025-09-24 18:06:22,Social Media,Desktop,155,6
SES_004649,USER_000075,2025-12-01 20:22:22,Social Media,Tablet,176,19
SES_004650,USER_000959,2025-12-15 19:06:22,Paid Search,Tablet,106,14
SES_004651,USER_001836,2025-11-08 00:20:22,Email,Tablet,133,11
SES_004652,USER_001127,2025-09-28 18:07:22,Social Media,Desktop,149,16
SES_004653,USER_001046,2025-10-17 04:47:22,Referral,Desktop,3,4
SES_004654,USER_001446,2025-10-15 00:33:22,Direct,Tablet,175,15
SES_004655,USER_001912,2025-09-20 16:42:22,Paid Search,Desktop,114,12
SES_004656,USER_001044,2025-10-29 04:23:22,Organic Search,Desktop,14,16
SES_004657,USER_000280,2025-11-11 12:39:22,Email,Mobile,122,19
SES_004658,USER_001087,2025-12-19 08:53:22,Paid Search,Desktop,10,5
SES_004659,USER_000488,2025-11-14 22:09:22,Organic Search,Tablet,251,6
SES_004660,USER_001786,2025-12-14 11:31:22,Email,Tablet,118,20
SES_004661,USER_001538,2025-12-10 16:35:22,Email,Desktop,85,11
SES_004662,USER_001430,2025-11-17 13:30:22,Social Media,Mobile,116,9
SES_004663,USER_000909,2025-11-04 15:02:22,Social Media,Mobile,261,12
SES_004664,USER_001341,2025-10-27 21:01:22,Direct,Mobile,27,14
SES_004665,USER_001678,2025-12-06 05:21:22,Direct,Desktop,258,4
SES_004666,USER_000655,2025-10-03 22:05:22,Paid Search,Tablet,359,3
SES_004667,USER_001538,2025-11-17 00:36:22,Email,Tablet,82,14
SES_004668,USER_000531,2025-11-26 11:56:22,Direct,Desktop,353,8
SES_004669,USER_001529,2025-11-13 22:02:22,Email,Mobile,9,10
SES_004670,USER_001278,2025-11-02 23:30:22,Paid Search,Tablet,29,10
SES_004671,USER_001480,2025-11-04 15:35:22,Email,Desktop,68,11
SES_004672,USER_001647,2025-11-19 03:58:22,Paid Search,Desktop,312,7
SES_004673,USER_001531,2025-10-10 20:01:22,Paid Search,Mobile,20,17
SES_004674,USER_001964,2025-12-14 00:07:22,Referral,Tablet,85,15
SES_004675,USER_000429,2025-10-22 02:44:22,Paid Search,Desktop,180,1
SES_004676,USER_000847,2025-12-16 04:40:22,Social Media,Mobile,251,6
SES_004677,USER_001949,2025-11-25 14:54:22,Paid Search,Tablet,30,19
SES_004678,USER_001544,2025-10-24 14:07:22,Paid Search,Tablet,45,17
SES_004679,USER_001777,2025-12-17 12:13:22,Email,Desktop,208,9
SES_004680,USER_001104,2025-10-02 03:41:22,Social Media,Tablet,170,11
SES_004681,USER_000058,2025-11-25 18:23:22,Organic Search,Desktop,76,8
SES_004682,USER_000019,2025-10-14 16:50:22,Email,Tablet,64,20
SES_004683,USER_001697,2025-10-29 01:55:22,Direct,Mobile,105,14
SES_004684,USER_000123,2025-11-23 06:03:22,Paid Search,Desktop,272,12
SES_004685,USER_000611,2025-11-26 00:29:22,Email,Mobile,87,7
SES_004686,USER_001181,2025-11-14 23:21:22,Direct,Tablet,34,1
SES_004687,USER_000957,2025-10-10 22:52:22,Direct,Tablet,183,13
SES_004688,USER_000794,2025-12-13 17:43:22,Email,Desktop,343,10
SES_004689,USER_000483,2025-09-24 14:48:22,Email,Desktop,129,1
SES_004690,USER_000577,2025-10-16 10:14:22,Direct,Mobile,274,16
SES_004691,USER_000469,2025-12-01 13:58:22,Paid Search,Tablet,221,2
SES_004692,USER_000367,2025-10-01 13:03:22,Organic Search,Desktop,263,14
SES_004693,USER_001302,2025-10-08 03:35:22,Social Media,Mobile,249,18
SES_004694,USER_001299,2025-11-01 01:57:22,Email,Tablet,78,4
SES_004695,USER_001531,2025-09-20 03:37:22,Organic Search,Tablet,727,14
SES_004696,USER_000037,2025-09-25 11:00:22,Paid Search,Desktop,63,19
SES_004697,USER_000217,2025-12-09 14:46:22,Referral,Tablet,318,20
SES_004698,USER_001118,2025-11-06 16:15:22,Organic Search,Mobile,88,16
SES_004699,USER_000716,2025-11-27 20:38:22,Paid Search,Desktop,431,14
SES_004700,USER_000545,2025-09-26 17:16:22,Paid Search,Tablet,152,12
SES_004701,USER_001263,2025-10-21 11:47:22,Organic Search,Desktop,209,6
SES_004702,USER_001722,2025-11-24 22:19:22,Referral,Mobile,183,1
SES_004703,USER_001024,2025-11-13 00:46:22,Direct,Desktop,192,4
SES_004704,USER_001153,2025-09-29 19:47:22,Social Media,Tablet,299,6
SES_004705,USER_001040,2025-11-29 09:28:22,Direct,Desktop,309,6
SES_004706,USER_000285,2025-12-14 04:22:22,Referral,Tablet,158,12
SES_004707,USER_000341,2025-10-04 02:13:22,Organic Search,Desktop,97,14
SES_004708,USER_000571,2025-10-31 13:12:22,Organic Search,Desktop,779,5
SES_004709,USER_000749,2025-12-04 13:32:22,Social Media,Desktop,307,6
SES_004710,USER_001150,2025-09-25 11:06:22,Social Media,Desktop,279,8
SES_004711,USER_000527,2025-10-19 03:36:22,Referral,Mobile,185,12
SES_004712,USER_000040,2025-10-16 06:55:22,Paid Search,Tablet,255,17
SES_004713,USER_001343,2025-10-13 18:19:22,Referral,Desktop,61,14
SES_004714,USER_001545,2025-10-20 15:55:22,Direct,Desktop,72,2
SES_004715,USER_000242,2025-10-24 08:50:22,Referral,Tablet,5,11
SES_004716,USER_000519,2025-11-29 16:16:22,Email,Desktop,171,16
SES_004717,USER_000993,2025-10-25 19:48:22,Paid Search,Tablet,13,4
SES_004718,USER_001409,2025-10-22 09:18:22,Referral,Mobile,135,17
SES_004719,USER_001227,2025-10-25 03:43:22,Email,Mobile,62,9
SES_004720,USER_001572,2025-11-06 23:42:22,Email,Mobile,85,2
SES_004721,USER_001059,2025-10-27 02:34:22,Organic Search,Tablet,0,14
SES_004722,USER_001281,2025-12-04 17:50:22,Social Media,Desktop,281,19
SES_004723,USER_000811,2025-10-25 11:37:22,Paid Search,Desktop,92,5
SES_004724,USER_001149,2025-12-06 09:39:22,Email,Tablet,450,14
SES_004725,USER_001072,2025-10-27 05:17:22,Referral,Mobile,39,16
SES_004726,USER_000790,2025-09-28 01:38:22,Referral,Desktop,74,16
SES_004727,USER_001959,2025-10-23 16:57:22,Direct,Tablet,44,7
SES_004728,USER_000709,2025-12-07 22:33:22,Paid Search,Mobile,7,18
SES_004729,USER_000191,2025-10-13 16:56:22,Email,Mobile,219,1
SES_004730,USER_000558,2025-09-29 19:57:22,Email,Mobile,109,11
SES_004731,USER_001952,2025-11-20 18:01:22,Email,Desktop,57,19
SES_004732,USER_001762,2025-12-06 12:54:22,Email,Tablet,66,13
SES_004733,USER_001359,2025-11-02 05:48:22,Paid Search,Desktop,272,2
SES_004734,USER_000198,2025-10-15 08:34:22,Email,Mobile,140,19
SES_004735,USER_000880,2025-09-26 04:13:22,Social Media,Tablet,201,11
SES_004736,USER_001839,2025-12-08 07:35:22,Organic Search,Tablet,437,4
SES_004737,USER_001952,2025-12-16 04:00:22,Email,Desktop,203,14
SES_004738,USER_001564,2025-12-02 05:24:22,Direct,Desktop,95,10
SES_004739,USER_000921,2025-09-27 14:20:22,Social Media,Tablet,448,14
SES_004740,USER_001985,2025-10-03 15:42:22,Email,Tablet,320,18
SES_004741,USER_001043,2025-10-08 06:11:22,Email,Tablet,184,18
SES_004742,USER_001307,2025-11-05 07:28:22,Referral,Tablet,380,1
SES_004743,USER_000396,2025-11-25 20:24:22,Social Media,Tablet,271,12
SES_004744,USER_000658,2025-11-18 09:32:22,Social Media,Mobile,40,17
SES_004745,USER_001710,2025-11-06 05:43:22,Organic Search,Desktop,102,20
SES_004746,USER_001529,2025-10-21 19:53:22,Organic Search,Mobile,0,2
SES_004747,USER_000105,2025-10-23 13:08:22,Email,Desktop,267,4
SES_004748,USER_000362,2025-11-12 21:07:22,Direct,Tablet,95,6
SES_004749,USER_001521,2025-11-30 04:00:22,Referral,Desktop,108,7
SES_004750,USER_000236,2025-10-23 19:55:22,Direct,Tablet,29,12
SES_004751,USER_001501,2025-12-11 06:48:22,Email,Mobile,864,15
SES_004752,USER_001956,2025-11-05 04:15:22,Direct,Tablet,616,8
SES_004753,USER_001526,2025-12-14 03:16:22,Organic Search,Mobile,37,19
SES_004754,USER_000942,2025-12-17 15:40:22,Direct,Mobile,212,16
SES_004755,USER_000593,2025-10-05 04:38:22,Email,,181,16
SES_004756,USER_000412,2025-10-18 09:19:22,Paid Search,Desktop,8,4
SES_004757,USER_000897,2025-10-02 01:01:22,Email,Desktop,117,1
SES_004758,USER_000437,2025-10-03 16:14:22,Referral,Mobile,19,14
SES_004759,USER_001476,2025-10-30 11:44:22,Social Media,Tablet,110,19
SES_004760,USER_000946,2025-12-05 12:02:22,Direct,Desktop,120,14
SES_004761,USER_001948,2025-11-08 16:17:22,Email,Tablet,76,8
SES_004762,USER_000559,2025-09-28 23:58:22,Paid Search,Mobile,128,14
SES_004763,USER_000323,2025-11-19 15:39:22,Social Media,Mobile,809,17
SES_004764,USER_001455,2025-12-11 13:01:22,Direct,Tablet,429,11
SES_004765,USER_001437,2025-12-17 22:20:22,Paid Search,Desktop,48,1
SES_004766,USER_000787,2025-12-08 02:32:22,Paid Search,Tablet,10,14
SES_004767,USER_000569,2025-11-15 00:43:22,Social Media,Mobile,48,6
SES_004768,USER_001437,2025-10-10 07:59:22,Email,Mobile,45,8
SES_004769,USER_001822,2025-10-11 04:05:22,Organic Search,Tablet,2,18
SES_004770,USER_001589,2025-09-27 18:51:22,Social Media,Desktop,22,13
SES_004771,USER_000274,2025-11-15 05:06:22,Referral,Mobile,79,12
SES_004772,USER_001020,2025-11-10 14:38:22,Email,Tablet,76,12
SES_004773,USER_000593,2025-09-20 22:28:22,Social Media,Mobile,136,9
SES_004774,USER_001344,2025-09-30 16:07:22,Referral,Tablet,142,14
SES_004775,USER_000072,2025-10-11 21:53:22,Paid Search,Desktop,67,1
SES_004776,USER_001787,2025-11-08 07:29:22,Social Media,Desktop,118,19
SES_004777,USER_000447,2025-11-16 09:41:22,Direct,Tablet,51,11
SES_004778,USER_001086,2025-09-27 16:47:22,Social Media,Mobile,296,11
SES_004779,USER_000854,2025-12-10 12:00:22,Email,Desktop,21,9
SES_004780,USER_001578,2025-09-30 23:35:22,Organic Search,Tablet,293,14
SES_004781,USER_000081,2025-10-31 18:27:22,Paid Search,Mobile,419,15
SES_004782,USER_001194,2025-12-15 03:24:22,Organic Search,Tablet,211,6
SES_004783,USER_000505,2025-11-14 13:57:22,Social Media,Tablet,165,9
SES_004784,USER_001832,2025-11-15 20:53:22,Referral,Tablet,384,5
SES_004785,USER_000663,2025-11-10 03:25:22,Direct,Tablet,2,1
SES_004786,USER_000086,2025-11-24 05:09:22,Organic Search,Tablet,431,17
SES_004787,USER_001133,2025-11-27 14:35:22,Paid Search,Desktop,74,2
SES_004788,USER_001476,2025-10-04 10:04:22,Social Media,Tablet,45,17
SES_004789,USER_000141,2025-12-13 01:09:22,Direct,Desktop,585,8
SES_004790,USER_000330,2025-10-02 01:02:22,Social Media,Desktop,583,3
SES_004791,USER_001160,2025-10-27 00:46:22,Social Media,Desktop,29,12
SES_004792,USER_001605,2025-11-25 17:43:22,Organic Search,Mobile,175,18
SES_004793,USER_000305,2025-10-23 06:15:22,Social Media,Desktop,88,19
SES_004794,USER_001015,2025-09-19 18:32:22,Social Media,Mobile,97,12
SES_004795,USER_001278,2025-10-05 00:43:22,Direct,Desktop,4,19
SES_004796,USER_000815,2025-11-02 12:37:22,Direct,Mobile,61,4
SES_004797,USER_000390,2025-10-23 22:20:22,Paid Search,Tablet,484,11
SES_004798,USER_001879,2025-10-05 16:12:22,Email,Mobile,402,18
SES_004799,USER_000746,2025-11-20 23:34:22,Paid Search,Desktop,199,19
SES_004800,USER_001752,2025-11-05 02:34:22,Email,Tablet,2,11
SES_004801,USER_001722,2025-11-22 17:54:22,Organic Search,Mobile,56,9
SES_004802,USER_001208,2025-10-08 08:58:22,Direct,Tablet,473,4
SES_004803,USER_000850,2025-10-11 11:45:22,Social Media,Desktop,35,20
SES_004804,USER_000963,2025-10-08 01:45:22,Paid Search,Tablet,48,6
SES_004805,USER_001977,2025-11-01 19:15:22,Direct,Tablet,168,12
SES_004806,USER_001831,2025-11-02 07:48:22,Referral,Desktop,31,5
SES_004807,USER_000607,2025-11-23 11:23:22,Email,Desktop,98,19
SES_004808,USER_001592,2025-11-04 11:26:22,Referral,Mobile,56,8
SES_004809,USER_001522,2025-11-05 08:31:22,Referral,Desktop,174,1
SES_004810,USER_001980,2025-10-16 16:33:22,Organic Search,Mobile,327,14
SES_004811,USER_000964,2025-11-18 05:58:22,Email,Mobile,578,9
SES_004812,USER_000605,2025-11-20 07:58:22,Organic Search,Desktop,14,2
SES_004813,USER_001623,2025-09-20 04:32:22,Paid Search,Tablet,34,1
SES_004814,USER_000386,2025-09-30 07:52:22,Referral,Tablet,251,8
SES_004815,USER_000263,2025-10-25 15:26:22,Direct,Tablet,24,9
SES_004816,USER_000099,2025-11-05 02:48:22,Paid Search,Mobile,80,11
SES_004817,USER_001078,2025-10-10 15:00:22,Direct,Desktop,17,10
SES_004818,USER_001458,2025-10-29 00:20:22,Email,Desktop,157,13
SES_004819,USER_000947,2025-11-27 02:52:22,Social Media,Desktop,255,10
SES_004820,USER_001622,2025-11-01 09:58:22,Direct,Desktop,82,17
SES_004821,USER_001398,2025-12-04 20:46:22,Organic Search,Tablet,217,8
SES_004822,USER_000636,2025-12-03 16:51:22,Paid Search,Desktop,29,11
SES_004823,USER_000843,2025-11-10 14:12:22,Referral,Mobile,161,10
SES_004824,USER_000441,2025-11-15 07:46:22,Organic Search,Tablet,130,14
SES_004825,USER_001598,2025-11-12 11:16:22,Paid Search,Mobile,173,10
SES_004826,USER_001533,2025-12-09 22:08:22,Referral,Desktop,224,11
SES_004827,USER_000944,2025-11-14 16:32:22,Social Media,Desktop,16,9
SES_004828,USER_000777,2025-10-17 02:49:22,Paid Search,Desktop,126,19
SES_004829,USER_001450,2025-11-03 21:07:22,Direct,Tablet,112,3
SES_004830,USER_000048,2025-11-20 04:58:22,Paid Search,Tablet,227,4
SES_004831,USER_000810,2025-09-22 15:05:22,Direct,Tablet,96,2
SES_004832,USER_001572,2025-10-12 21:23:22,Social Media,Desktop,52,19
SES_004833,USER_001360,2025-09-25 06:02:22,Organic Search,Tablet,845,1
SES_004834,USER_000559,2025-11-23 11:18:22,Referral,Tablet,213,6
SES_004835,USER_001964,2025-10-10 08:29:22,Referral,Mobile,376,19
SES_004836,USER_001946,2025-11-09 00:40:22,Paid Search,Tablet,39,2
SES_004837,USER_001771,2025-11-02 14:47:22,Email,Mobile,11,7
SES_004838,USER_001393,2025-10-21 18:06:22,Social Media,Mobile,112,15
SES_004839,USER_001090,2025-11-20 02:46:22,Referral,Desktop,88,11
SES_004840,USER_001228,2025-11-19 21:21:22,Organic Search,Tablet,187,15
SES_004841,USER_000062,2025-09-30 19:18:22,Email,Tablet,177,17
SES_004842,USER_001818,2025-11-10 14:00:22,Direct,Mobile,1015,13
SES_004843,USER_000941,2025-12-19 00:56:22,Referral,Desktop,284,3
SES_004844,USER_001603,2025-10-04 16:36:22,Social Media,Tablet,192,8
SES_004845,USER_001810,2025-09-25 17:27:22,Paid Search,Tablet,83,5
SES_004846,USER_000972,2025-11-04 21:52:22,Referral,Mobile,41,1
SES_004847,USER_000610,2025-11-29 14:05:22,Email,Tablet,45,20
SES_004848,USER_000181,2025-11-17 23:35:22,Email,Desktop,36,13
SES_004849,USER_000220,2025-10-23 07:02:22,Direct,Mobile,199,8
SES_004850,USER_001189,2025-12-01 23:29:22,Email,Tablet,63,8
SES_004851,USER_000446,2025-09-24 05:38:22,Direct,Mobile,395,13
SES_004852,USER_000735,2025-09-21 12:59:22,Email,Desktop,283,2
SES_004853,USER_001785,2025-12-14 13:42:22,Email,Tablet,603,2
SES_004854,USER_001534,2025-10-28 03:24:22,Referral,Desktop,372,16
SES_004855,USER_001568,2025-12-09 08:58:22,Email,Desktop,118,6
SES_004856,USER_000739,2025-12-04 21:55:22,Email,Mobile,214,11
SES_004857,USER_000787,2025-10-28 03:55:22,Organic Search,Desktop,212,20
SES_004858,USER_000020,2025-12-06 07:17:22,Social Media,Desktop,656,16
SES_004859,USER_000801,2025-09-26 08:26:22,Paid Search,Desktop,42,5
SES_004860,USER_001553,2025-11-24 05:30:22,Social Media,Desktop,11,14
SES_004861,USER_000139,2025-11-28 04:36:22,Email,Tablet,26,20
SES_004862,USER_001542,2025-11-25 19:29:22,Referral,Tablet,160,14
SES_004863,USER_001419,2025-09-30 02:45:22,Social Media,Tablet,30,8
